Image Name,Annotation Name,Confidence Score,True,False,# True Positives,# False Positives,# Inv FP,# False Negatives,Precision,Recall,Specificity
18ZC5757,80,0.999986,1,0,110,1,100,1113,0.990990990990991,0.08994276369582993,0.9900990099009901
18ZC5757,176,0.999986,1,0,111,1,100,1112,0.9910714285714286,0.09076042518397383,0.9900990099009901
18ZC5064,63,0.999986,1,0,112,1,100,1111,0.9911504424778761,0.09157808667211774,0.9900990099009901
18ZC5064,277,0.999986,1,0,113,1,100,1110,0.9912280701754386,0.09239574816026165,0.9900990099009901
18ZC5064,235,0.999986,1,0,114,1,100,1109,0.991304347826087,0.09321340964840556,0.9900990099009901
18ZC5064,185,0.999986,1,0,115,1,100,1108,0.9913793103448276,0.09403107113654947,0.9900990099009901
18ZC5064,167,0.999986,1,0,116,1,100,1107,0.9914529914529915,0.09484873262469337,0.9900990099009901
18ZC4890,21,0.999986,1,0,117,1,100,1106,0.9915254237288136,0.09566639411283728,0.9900990099009901
18ZC5757,73,0.999985,1,0,118,1,100,1105,0.9915966386554622,0.0964840556009812,0.9900990099009901
18ZC5757,51,0.999985,1,0,119,1,100,1104,0.9916666666666667,0.0973017170891251,0.9900990099009901
18ZC5757,15,0.999985,1,0,120,1,100,1103,0.9917355371900827,0.09811937857726902,0.9900990099009901
18ZC5063,93,0.999985,1,0,121,1,100,1102,0.9918032786885246,0.09893704006541292,0.9900990099009901
18ZC5063,78,0.999985,1,0,122,1,100,1101,0.991869918699187,0.09975470155355683,0.9900990099009901
18ZC4890,63,0.999985,1,0,123,1,100,1100,0.9919354838709677,0.10057236304170074,0.9900990099009901
18ZC5757,177,0.999984,1,0,124,1,100,1099,0.992,0.10139002452984465,0.9900990099009901
18ZC5757,162,0.999984,1,0,125,1,100,1098,0.9920634920634921,0.10220768601798855,0.9900990099009901
18ZC5064,64,0.999984,1,0,126,1,100,1097,0.9921259842519685,0.10302534750613246,0.9900990099009901
18ZC5064,297,0.999984,1,0,127,1,100,1096,0.9921875,0.10384300899427637,0.9900990099009901
18ZC4890,23,0.999984,1,0,128,1,100,1095,0.9922480620155039,0.10466067048242028,0.9900990099009901
18ZC4890,22,0.999984,1,0,129,1,100,1094,0.9923076923076923,0.1054783319705642,0.9900990099009901
18ZC4890,15,0.999984,1,0,130,1,100,1093,0.9923664122137404,0.10629599345870809,0.9900990099009901
18ZC4773,54,0.999984,1,0,131,1,100,1092,0.9924242424242424,0.107113654946852,0.9900990099009901
18ZC5757,137,0.999983,1,0,132,1,100,1091,0.9924812030075187,0.10793131643499591,0.9900990099009901
18ZC5064,278,0.999983,1,0,133,1,100,1090,0.9925373134328358,0.10874897792313983,0.9900990099009901
18ZC5063,63,0.999983,1,0,134,1,100,1089,0.9925925925925926,0.10956663941128372,0.9900990099009901
18ZC5064,298,0.999982,1,0,135,1,100,1088,0.9926470588235294,0.11038430089942763,0.9900990099009901
18ZC5064,112,0.999982,1,0,136,1,100,1087,0.9927007299270073,0.11120196238757155,0.9900990099009901
18ZC4890,5,0.999982,1,0,137,1,100,1086,0.9927536231884058,0.11201962387571546,0.9900990099009901
18ZC5063,106,0.999981,1,0,138,1,100,1085,0.9928057553956835,0.11283728536385937,0.9900990099009901
18ZC4773,12,0.999981,1,0,139,1,100,1084,0.9928571428571429,0.11365494685200327,0.9900990099009901
18ZC5757,231,0.99998,1,0,140,1,100,1083,0.9929078014184397,0.11447260834014718,0.9900990099009901
18ZC5757,178,0.99998,1,0,141,1,100,1082,0.9929577464788732,0.11529026982829109,0.9900990099009901
18ZC5064,188,0.99998,1,0,142,1,100,1081,0.993006993006993,0.116107931316435,0.9900990099009901
18ZC5064,145,0.99998,1,0,143,1,100,1080,0.9930555555555556,0.1169255928045789,0.9900990099009901
18ZC5757,236,0.999979,1,0,144,1,100,1079,0.993103448275862,0.11774325429272281,0.9900990099009901
18ZC5757,37,0.999978,1,0,145,1,100,1078,0.9931506849315068,0.11856091578086672,0.9900990099009901
18ZC5064,320,0.999978,1,0,146,1,100,1077,0.9931972789115646,0.11937857726901063,0.9900990099009901
18ZC5757,81,0.999977,1,0,147,1,100,1076,0.9932432432432432,0.12019623875715454,0.9900990099009901
18ZC5757,74,0.999977,1,0,148,1,100,1075,0.9932885906040269,0.12101390024529844,0.9900990099009901
18ZC4890,64,0.999977,1,0,149,1,100,1074,0.9933333333333333,0.12183156173344235,0.9900990099009901
18ZC4890,1,0.999977,1,0,150,1,100,1073,0.9933774834437086,0.12264922322158626,0.9900990099009901
18ZC5757,138,0.999976,1,0,151,1,100,1072,0.993421052631579,0.12346688470973018,0.9900990099009901
18ZC5757,43,0.999975,1,0,152,1,100,1071,0.9934640522875817,0.12428454619787407,0.9900990099009901
18ZC5757,163,0.999975,1,0,153,1,100,1070,0.9935064935064936,0.12510220768601799,0.9900990099009901
18ZC5757,237,0.999974,1,0,154,1,100,1069,0.9935483870967742,0.1259198691741619,0.9900990099009901
18ZC5064,83,0.999974,1,0,155,1,100,1068,0.9935897435897436,0.1267375306623058,0.9900990099009901
18ZC4890,48,0.999974,1,0,156,1,100,1067,0.9936305732484076,0.12755519215044972,0.9900990099009901
18ZC5064,153,0.999972,1,0,157,1,100,1066,0.9936708860759493,0.12837285363859363,0.9900990099009901
18ZC5064,93,0.999971,1,0,158,1,100,1065,0.9937106918238994,0.12919051512673754,0.9900990099009901
18ZC5064,193,0.999971,1,0,159,1,100,1064,0.99375,0.13000817661488143,0.9900990099009901
18ZC5063,139,0.999971,1,0,160,1,100,1063,0.9937888198757764,0.13082583810302534,0.9900990099009901
18ZC5064,168,0.99997,1,0,161,1,100,1062,0.9938271604938271,0.13164349959116925,0.9900990099009901
18ZC4890,65,0.99997,1,0,162,1,100,1061,0.9938650306748467,0.13246116107931316,0.9900990099009901
18ZC4890,24,0.99997,1,0,163,1,100,1060,0.9939024390243902,0.13327882256745707,0.9900990099009901
18ZC5757,224,0.999969,1,0,164,1,100,1059,0.9939393939393939,0.13409648405560098,0.9900990099009901
18ZC5064,221,0.999969,1,0,165,1,100,1058,0.9939759036144579,0.1349141455437449,0.9900990099009901
18ZC4773,41,0.999969,1,0,166,1,100,1057,0.9940119760479041,0.1357318070318888,0.9900990099009901
18ZC4890,25,0.999968,1,0,167,1,100,1056,0.9940476190476191,0.13654946852003272,0.9900990099009901
18ZC5757,212,0.999967,1,0,168,1,100,1055,0.9940828402366864,0.1373671300081766,0.9900990099009901
18ZC5063,132,0.999967,1,0,169,1,100,1054,0.9941176470588236,0.1381847914963205,0.9900990099009901
18ZC4890,66,0.999967,1,0,170,1,100,1053,0.9941520467836257,0.13900245298446443,0.9900990099009901
18ZC4890,26,0.999967,1,0,171,1,100,1052,0.9941860465116279,0.13982011447260834,0.9900990099009901
18ZC5757,52,0.999966,1,0,172,1,100,1051,0.9942196531791907,0.14063777596075225,0.9900990099009901
18ZC5757,165,0.999965,1,0,173,1,100,1050,0.9942528735632183,0.14145543744889616,0.9900990099009901
18ZC5757,164,0.999965,1,0,174,1,100,1049,0.9942857142857143,0.14227309893704007,0.9900990099009901
18ZC5064,35,0.999965,1,0,175,1,100,1048,0.9943181818181818,0.14309076042518398,0.9900990099009901
18ZC4890,6,0.999965,1,0,176,1,100,1047,0.9943502824858758,0.1439084219133279,0.9900990099009901
18ZC5064,19,0.999964,1,0,177,1,100,1046,0.9943820224719101,0.14472608340147178,0.9900990099009901
18ZC5063,37,0.999964,1,0,178,1,100,1045,0.994413407821229,0.1455437448896157,0.9900990099009901
18ZC4773,39,0.999964,1,0,179,1,100,1044,0.9944444444444445,0.1463614063777596,0.9900990099009901
18ZC4773,36,0.999964,1,0,180,1,100,1043,0.994475138121547,0.1471790678659035,0.9900990099009901
18ZC5063,44,0.999963,1,0,181,1,100,1042,0.9945054945054945,0.14799672935404742,0.9900990099009901
18ZC5757,77,0.999962,1,0,182,1,100,1041,0.994535519125683,0.14881439084219134,0.9900990099009901
18ZC5063,133,0.999962,1,0,183,1,100,1040,0.9945652173913043,0.14963205233033525,0.9900990099009901
18ZC5757,32,0.999961,1,0,184,1,100,1039,0.9945945945945946,0.15044971381847916,0.9900990099009901
18ZC5064,154,0.999961,1,0,185,1,100,1038,0.9946236559139785,0.15126737530662307,0.9900990099009901
18ZC4890,80,0.999961,1,0,186,1,100,1037,0.9946524064171123,0.15208503679476695,0.9900990099009901
18ZC4773,73,0.999961,1,0,187,1,100,1036,0.9946808510638298,0.15290269828291086,0.9900990099009901
18ZC5063,15,0.99996,1,0,188,1,100,1035,0.9947089947089947,0.15372035977105478,0.9900990099009901
18ZC5064,246,0.999959,1,0,189,1,100,1034,0.9947368421052631,0.1545380212591987,0.9900990099009901
18ZC5064,113,0.999959,1,0,190,1,100,1033,0.9947643979057592,0.1553556827473426,0.9900990099009901
18ZC4890,49,0.999959,1,0,191,1,100,1032,0.9947916666666666,0.1561733442354865,0.9900990099009901
18ZC5064,65,0.999958,1,0,192,1,100,1031,0.9948186528497409,0.15699100572363042,0.9900990099009901
18ZC5064,236,0.999956,1,0,193,1,100,1030,0.9948453608247423,0.15780866721177433,0.9900990099009901
18ZC5757,179,0.999955,1,0,194,1,100,1029,0.9948717948717949,0.15862632869991825,0.9900990099009901
18ZC5064,237,0.999955,1,0,195,1,100,1028,0.9948979591836735,0.15944399018806213,0.9900990099009901
18ZC5757,53,0.999954,1,0,196,1,100,1027,0.9949238578680203,0.16026165167620604,0.9900990099009901
18ZC4773,60,0.999954,0,1,196,2,99,1027,0.98989898989899,0.16026165167620604,0.9801980198019802
18ZC5064,222,0.999952,1,0,197,2,99,1026,0.9899497487437185,0.16107931316434995,0.9801980198019802
18ZC5757,85,0.999951,1,0,198,2,99,1025,0.99,0.16189697465249386,0.9801980198019802
18ZC4773,13,0.999951,1,0,199,2,99,1024,0.9900497512437811,0.16271463614063778,0.9801980198019802
18ZC5064,256,0.99995,1,0,200,2,99,1023,0.9900990099009901,0.1635322976287817,0.9801980198019802
18ZC5064,203,0.99995,1,0,201,2,99,1022,0.9901477832512315,0.1643499591169256,0.9801980198019802
18ZC4890,50,0.99995,1,0,202,2,99,1021,0.9901960784313726,0.1651676206050695,0.9801980198019802
18ZC5064,344,0.999948,1,0,203,2,99,1020,0.9902439024390244,0.16598528209321342,0.9801980198019802
18ZC5757,144,0.999947,1,0,204,2,99,1019,0.9902912621359223,0.1668029435813573,0.9801980198019802
18ZC5063,45,0.999947,1,0,205,2,99,1018,0.9903381642512077,0.16762060506950122,0.9801980198019802
18ZC5757,145,0.999946,1,0,206,2,99,1017,0.9903846153846154,0.16843826655764513,0.9801980198019802
18ZC4773,42,0.999945,1,0,207,2,99,1016,0.9904306220095693,0.16925592804578904,0.9801980198019802
18ZC5064,66,0.999942,1,0,208,2,99,1015,0.9904761904761905,0.17007358953393295,0.9801980198019802
18ZC4773,0,0.999941,1,0,209,2,99,1014,0.990521327014218,0.17089125102207686,0.9801980198019802
18ZC5757,225,0.999938,1,0,210,2,99,1013,0.9905660377358491,0.17170891251022077,0.9801980198019802
18ZC5757,166,0.999935,1,0,211,2,99,1012,0.9906103286384976,0.17252657399836469,0.9801980198019802
18ZC5064,114,0.999935,1,0,212,2,99,1011,0.9906542056074766,0.1733442354865086,0.9801980198019802
18ZC5757,139,0.999933,1,0,213,2,99,1010,0.9906976744186047,0.17416189697465248,0.9801980198019802
18ZC4890,27,0.999933,1,0,214,2,99,1009,0.9907407407407407,0.1749795584627964,0.9801980198019802
18ZC5757,54,0.999931,1,0,215,2,99,1008,0.9907834101382489,0.1757972199509403,0.9801980198019802
18ZC5064,238,0.999929,1,0,216,2,99,1007,0.9908256880733946,0.17661488143908421,0.9801980198019802
18ZC5064,257,0.999925,1,0,217,2,99,1006,0.9908675799086758,0.17743254292722813,0.9801980198019802
18ZC5064,239,0.999925,1,0,218,2,99,1005,0.990909090909091,0.17825020441537204,0.9801980198019802
18ZC5064,204,0.999925,1,0,219,2,99,1004,0.9909502262443439,0.17906786590351595,0.9801980198019802
18ZC5757,8,0.999923,1,0,220,2,99,1003,0.990990990990991,0.17988552739165986,0.9801980198019802
18ZC5064,343,0.999921,1,0,221,2,99,1002,0.9910313901345291,0.18070318887980377,0.9801980198019802
18ZC5063,46,0.999921,1,0,222,2,99,1001,0.9910714285714286,0.18152085036794766,0.9801980198019802
18ZC5757,216,0.99992,1,0,223,2,99,1000,0.9911111111111112,0.18233851185609157,0.9801980198019802
18ZC5064,115,0.99992,1,0,224,2,99,999,0.9911504424778761,0.18315617334423548,0.9801980198019802
18ZC5757,146,0.999919,1,0,225,2,99,998,0.9911894273127754,0.1839738348323794,0.9801980198019802
18ZC5064,247,0.999918,1,0,226,2,99,997,0.9912280701754386,0.1847914963205233,0.9801980198019802
18ZC5064,240,0.999918,1,0,227,2,99,996,0.9912663755458515,0.1856091578086672,0.9801980198019802
18ZC5064,194,0.999918,1,0,228,2,99,995,0.991304347826087,0.18642681929681112,0.9801980198019802
18ZC5064,116,0.999918,1,0,229,2,99,994,0.9913419913419913,0.18724448078495504,0.9801980198019802
18ZC5757,107,0.999917,1,0,230,2,99,993,0.9913793103448276,0.18806214227309895,0.9801980198019802
18ZC5757,101,0.999915,1,0,231,2,99,992,0.9914163090128756,0.18887980376124286,0.9801980198019802
18ZC5064,146,0.999915,1,0,232,2,99,991,0.9914529914529915,0.18969746524938674,0.9801980198019802
18ZC5063,2,0.999915,1,0,233,2,99,990,0.9914893617021276,0.19051512673753065,0.9801980198019802
18ZC4890,51,0.999915,1,0,234,2,99,989,0.9915254237288136,0.19133278822567457,0.9801980198019802
18ZC5063,94,0.999914,1,0,235,2,99,988,0.9915611814345991,0.19215044971381848,0.9801980198019802
18ZC5064,36,0.999913,1,0,236,2,99,987,0.9915966386554622,0.1929681112019624,0.9801980198019802
18ZC5064,37,0.999911,1,0,237,2,99,986,0.9916317991631799,0.1937857726901063,0.9801980198019802
18ZC5064,321,0.99991,1,0,238,2,99,985,0.9916666666666667,0.1946034341782502,0.9801980198019802
18ZC5064,340,0.999908,1,0,239,2,99,984,0.991701244813278,0.19542109566639412,0.9801980198019802
18ZC5064,131,0.999908,1,0,240,2,99,983,0.9917355371900827,0.19623875715453803,0.9801980198019802
18ZC4890,45,0.999907,1,0,241,2,99,982,0.9917695473251029,0.19705641864268192,0.9801980198019802
18ZC5757,238,0.999906,1,0,242,2,99,981,0.9918032786885246,0.19787408013082583,0.9801980198019802
18ZC5064,117,0.999905,1,0,243,2,99,980,0.9918367346938776,0.19869174161896974,0.9801980198019802
18ZC5064,169,0.9999,1,0,244,2,99,979,0.991869918699187,0.19950940310711365,0.9801980198019802
18ZC5063,113,0.9999,1,0,245,2,99,978,0.9919028340080972,0.20032706459525756,0.9801980198019802
18ZC5757,157,0.999899,1,0,246,2,99,977,0.9919354838709677,0.20114472608340148,0.9801980198019802
18ZC5064,322,0.999899,1,0,247,2,99,976,0.9919678714859438,0.2019623875715454,0.9801980198019802
18ZC5064,67,0.999898,1,0,248,2,99,975,0.992,0.2027800490596893,0.9801980198019802
18ZC5064,299,0.999898,1,0,249,2,99,974,0.9920318725099602,0.2035977105478332,0.9801980198019802
18ZC4890,28,0.999891,1,0,250,2,99,973,0.9920634920634921,0.2044153720359771,0.9801980198019802
18ZC5063,95,0.99989,1,0,251,2,99,972,0.9920948616600791,0.205233033524121,0.9801980198019802
18ZC5063,137,0.99989,1,0,252,2,99,971,0.9921259842519685,0.20605069501226492,0.9801980198019802
18ZC5064,300,0.999888,1,0,253,2,99,970,0.9921568627450981,0.20686835650040883,0.9801980198019802
18ZC5757,55,0.999885,1,0,254,2,99,969,0.9921875,0.20768601798855274,0.9801980198019802
18ZC5064,279,0.999883,1,0,255,2,99,968,0.9922178988326849,0.20850367947669665,0.9801980198019802
18ZC5064,223,0.999883,1,0,256,2,99,967,0.9922480620155039,0.20932134096484056,0.9801980198019802
18ZC4890,67,0.999881,1,0,257,2,99,966,0.9922779922779923,0.21013900245298447,0.9801980198019802
18ZC5064,84,0.999879,1,0,258,2,99,965,0.9923076923076923,0.2109566639411284,0.9801980198019802
18ZC5064,118,0.999879,1,0,259,2,99,964,0.9923371647509579,0.21177432542927227,0.9801980198019802
18ZC5064,85,0.999878,1,0,260,2,99,963,0.9923664122137404,0.21259198691741618,0.9801980198019802
18ZC4890,77,0.999877,1,0,261,2,99,962,0.9923954372623575,0.2134096484055601,0.9801980198019802
18ZC5064,20,0.999873,1,0,262,2,99,961,0.9924242424242424,0.214227309893704,0.9801980198019802
18ZC5063,31,0.999871,1,0,263,2,99,960,0.9924528301886792,0.21504497138184792,0.9801980198019802
18ZC5064,186,0.99987,0,1,263,3,98,960,0.9887218045112782,0.21504497138184792,0.9702970297029703
18ZC5063,89,0.999866,1,0,264,3,98,959,0.9887640449438202,0.21586263286999183,0.9702970297029703
18ZC5063,86,0.999862,1,0,265,3,98,958,0.9888059701492538,0.21668029435813574,0.9702970297029703
18ZC5064,195,0.99986,1,0,266,3,98,957,0.9888475836431226,0.21749795584627965,0.9702970297029703
