Image Name,Annotation Name,Confidence Score,True,False,# True Positives,# False Positives,# Inv FP,# False Negatives,Precision,Recall,Specificity
str,str,float,bool,bool,int,int,int,int,float,float,float
18ZC4890,10,0.999999,1,0,63,0,239,1160,1.0,0.05151267375306623,1.0
18ZC4773,9,0.999999,1,0,64,0,239,1159,1.0,0.05233033524121014,1.0
18ZC4773,8,0.999999,1,0,65,0,239,1158,1.0,0.053147996729354045,1.0
18ZC4773,7,0.999999,1,0,66,0,239,1157,1.0,0.05396565821749796,1.0
18ZC4773,6,0.999999,1,0,67,0,239,1156,1.0,0.05478331970564186,1.0
18ZC4773,5,0.999999,1,0,68,0,239,1155,1.0,0.05560098119378577,1.0
18ZC4773,4,0.999999,1,0,69,0,239,1154,1.0,0.056418642681929684,1.0
18ZC4773,3,0.999999,1,0,70,0,239,1153,1.0,0.05723630417007359,1.0
18ZC5757,27,0.999998,1,0,71,0,239,1152,1.0,0.0580539656582175,1.0
18ZC5757,26,0.999998,1,0,72,0,239,1151,1.0,0.058871627146361405,1.0
18ZC5757,25,0.999998,1,0,73,0,239,1150,1.0,0.059689288634505316,1.0
18ZC5757,24,0.999998,1,0,74,0,239,1149,1.0,0.06050695012264922,1.0
18ZC5757,23,0.999998,1,0,75,0,239,1148,1.0,0.06132461161079313,1.0
18ZC5757,22,0.999998,1,0,76,0,239,1147,1.0,0.06214227309893704,1.0
18ZC5757,21,0.999998,1,0,77,0,239,1146,1.0,0.06295993458708095,1.0
18ZC5757,20,0.999998,1,0,78,0,239,1145,1.0,0.06377759607522486,1.0
18ZC5757,19,0.999998,1,0,79,0,239,1144,1.0,0.06459525756336877,1.0
18ZC5064,28,0.999998,1,0,80,0,239,1143,1.0,0.06541291905151267,1.0
18ZC5064,27,0.999998,1,0,81,0,239,1142,1.0,0.06623058053965658,1.0
18ZC5064,26,0.999998,1,0,82,0,239,1141,1.0,0.06704824202780049,1.0
18ZC5064,25,0.999998,1,0,83,0,239,1140,1.0,0.0678659035159444,1.0
18ZC5064,24,0.999998,1,0,84,0,239,1139,1.0,0.0686835650040883,1.0
18ZC5064,23,0.999998,1,0,85,0,239,1138,1.0,0.06950122649223221,1.0
18ZC5064,22,0.999998,1,0,86,0,239,1137,1.0,0.07031888798037612,1.0
18ZC5064,21,0.999998,1,0,87,0,239,1136,1.0,0.07113654946852004,1.0
18ZC5063,9,0.999998,1,0,88,0,239,1135,1.0,0.07195421095666395,1.0
18ZC5063,8,0.999998,1,0,89,0,239,1134,1.0,0.07277187244480784,1.0
18ZC5063,7,0.999998,0,1,89,1,238,1134,0.9888888888888889,0.07277187244480784,0.99581589958159
18ZC5063,12,0.999998,1,0,90,1,238,1133,0.989010989010989,0.07358953393295176,0.99581589958159
18ZC5063,11,0.999998,1,0,91,1,238,1132,0.9891304347826086,0.07440719542109567,0.99581589958159
18ZC5063,10,0.999998,1,0,92,1,238,1131,0.989247311827957,0.07522485690923958,0.99581589958159
18ZC4890,18,0.999998,1,0,93,1,238,1130,0.9893617021276596,0.07604251839738348,0.99581589958159
18ZC4890,17,0.999998,1,0,94,1,238,1129,0.9894736842105263,0.07686017988552739,0.99581589958159
18ZC4890,16,0.999998,1,0,95,1,238,1128,0.9895833333333334,0.0776778413736713,0.99581589958159
18ZC4890,15,0.999998,1,0,96,1,238,1127,0.9896907216494846,0.07849550286181521,0.99581589958159
18ZC4890,14,0.999998,1,0,97,1,238,1126,0.9897959183673469,0.07931316434995912,0.99581589958159
18ZC4890,13,0.999998,1,0,98,1,238,1125,0.98989898989899,0.08013082583810302,0.99581589958159
18ZC4773,11,0.999998,1,0,99,1,238,1124,0.99,0.08094848732624693,0.99581589958159
18ZC4773,10,0.999998,1,0,100,1,238,1123,0.9900990099009901,0.08176614881439084,0.99581589958159
